1	OP_CODE	YEAR	VESSEL	SURVEY	BEST_LAT_DD	BEST_DEPTH_M	AREA_SWEPT_MSQ	EXPANDED_WT_KG	NUMBER_FISH
3676	2.01E+11	2008	18	3	43.33985633	617.8202	15635.97341	3.73	38
3677	2.01E+11	2008	18	3	43.38609583	145.0684	23154.87727	3.32	21
3678	2.01E+11	2008	18	3	43.29406877	84.4591	14130.56783	0.32	6
3679	2.01E+11	2008	18	3	43.25889803	431.6645	14242.96554	3.14	31
3680	2.01E+11	2008	18	3	43.28765875	732.0169	18652.98006	0	0
3681	2.01E+11	2008	18	3	43.21797583	356.5371	15257.18748	63.82	157
3682	2.01E+11	2008	18	3	43.08127224	1030.9025	20774.12421	0	0
3683	2.01E+11	2008	18	3	42.96634167	447.305	17842.45204	4.34	13
3684	2.01E+11	2008	18	3	42.9346467	410.6537	18059.98971	0.42	3
3685	2.01E+11	2008	18	3	42.89872838	243.6801	19409.641	2.22	19
3686	2.01E+11	2008	18	3	42.85033833	135.9269	17932.37927	15.47	102
3687	2.01E+11	2008	18	3	42.78099574	365.7573	17108.06467	28.34	119
3688	2.01E+11	2008	18	3	42.76086321	252.9687	15685.31772	10.14	135
3689	2.01E+11	2008	18	3	42.71459583	134.4732	22734.18852	5.07	22
3690	2.01E+11	2008	18	3	42.69238875	68.4929	17051.1367	0	0
3691	2.01E+11	2008	18	3	42.5170175	98.2487	18747.8263	0.93	15
3692	2.01E+11	2008	18	3	42.37699833	221.7438	20320.86287	1.25	19
3693	2.01E+11	2008	18	3	42.32508	518.7496	21228.12639	22.58	110
3694	2.01E+11	2008	18	3	42.11886177	77.2225	17453.04588	2.31	8
3695	2.01E+11	2008	18	3	41.80862292	88.2585	18393.33552	9.41	73
3696	2.01E+11	2008	18	3	41.99540507	301.5163	16155.51577	27.85	76
3697	2.01E+11	2008	18	3	41.97623328	694.8013	23206.7992	0	0
3698	2.01E+11	2008	18	3	41.94588042	792.6319	21182.27689	0	0
3699	2.01E+11	2008	18	3	41.77118333	852.0835	20127.61695	0	0
3700	2.01E+11	2008	18	3	41.70556506	887.2316	21796.43661	0	0
3701	2.01E+11	2008	18	3	41.40259065	944.6896	16463.74987	0	0
3702	2.01E+11	2008	18	3	41.34692297	1093.4401	19121.73424	0	0
3703	2.01E+11	2008	18	3	41.43846875	203.717	17562.71573	0	0
3704	2.01E+11	2008	18	3	41.4853597	97.6839	19367.65434	1.1	8
3705	2.01E+11	2008	18	3	41.4095767	82.6747	17753.16016	14.95	161
3706	2.01E+11	2008	18	3	41.16890891	118.5675	20662.89336	22.01	106
3707	2.01E+11	2008	18	3	41.21297005	1153.0233	16784.37822	0	0
3708	2.01E+11	2008	18	3	41.14160745	1241.117	13981.62485	0	0
3709	2.01E+11	2008	18	3	40.72112792	729.2506	22270.17839	0.79	7
3710	2.01E+11	2008	18	3	40.59541417	157.4674	17655.77246	0	0
3711	2.01E+11	2008	18	3	40.51298583	1063.8261	16242.69534	0	0
3712	2.01E+11	2008	18	3	40.26299292	558.9977	14851.89883	0.13	1
3713	2.01E+11	2008	18	3	40.17594369	1044.5133	19788.72824	0	0
3714	2.01E+11	2008	18	3	40.16836822	954.9608	19678.46939	0	0
3715	2.01E+11	2008	18	3	40.01382569	1007.9614	19233.96443	0	0
3716	2.01E+11	2008	18	3	39.99592667	1034.0347	19368.5376	0	0
3717	2.01E+11	2008	18	3	40.02643833	1012.3746	25576.09832	0	0
3718	2.01E+11	2008	18	3	40.11293117	422.8492	14716.12722	0.92	5
3719	2.01E+11	2008	18	3	39.48026892	235.645	19740.52719	0	0
3720	2.01E+11	2008	18	3	39.36488625	67.6882	17615.05639	0	0
3721	2.01E+11	2008	18	3	39.30680305	484.7755	17762.00817	3.97	21
3722	2.01E+11	2008	18	3	39.26873701	337.0394	16415.24669	5.02	25
3723	2.01E+11	2008	18	3	39.02613052	460.3982	19144.23222	13.89	69
3724	2.01E+11	2008	18	3	38.88800279	282.5717	16632.61041	0.1	1
3725	2.01E+11	2008	18	3	38.87985124	99.9481	19494.04477	0.34	1
3726	2.01E+11	2008	18	3	38.72301833	132.4107	21734.31835	0	0
3727	2.01E+11	2008	18	3	38.74524448	114.5016	17837.30158	0	0
3728	2.01E+11	2008	18	3	38.51067841	151.3552	20412.89159	0	0
3729	2.01E+11	2008	18	3	38.50069682	104.2162	21263.12055	0.03	1
3730	2.01E+11	2008	18	3	38.12196303	184.7062	19599.95215	77.51	276
3731	2.01E+11	2008	18	3	38.144865	95.3616	18311.24191	3.68	35
3732	2.01E+11	2008	18	3	38.05727118	83.7872	16982.07031	6.8	32
3733	2.01E+11	2008	18	3	37.86541417	90.8474	17732.12339	1.22	9
3734	2.01E+11	2008	18	3	37.46992404	68.7448	15281.49533	0.15	1
3735	2.01E+11	2008	18	3	37.10772841	108.8737	18672.09931	2.64	16
3736	2.01E+11	2008	18	3	37.04708593	737.4056	14128.12808	0	0
3737	2.01E+11	2008	18	3	36.97461841	512.6941	16890.00581	36.81	301
3738	2.01E+11	2008	18	3	37.02593229	137.2562	18540.61638	9.73	71
3739	2.01E+11	2008	18	3	37.01199691	124.7532	18482.09679	5.91	30
3740	2.01E+11	2008	18	3	36.75612	723.2443	17120.23453	0	0
3741	2.01E+11	2008	18	3	36.75567197	110.4833	18458.7292	4.1	15
3742	2.01E+11	2008	18	3	35.77320614	1147.9368	24637.67093	0	0
3743	2.01E+11	2008	18	3	35.64566792	1206.3283	17567.80666	0	0
3744	2.01E+11	2008	18	3	35.55727625	1108.8314	22053.0414	0	0
3745	2.01E+11	2008	18	3	35.53854043	1034.6474	17179.01404	0	0
3746	2.01E+11	2008	18	3	35.37105958	877.6625	23961.2508	0	0
3747	2.01E+11	2008	18	3	35.45486115	461.5073	15522.71199	2.3	15
3748	2.01E+11	2008	18	3	35.36528458	474.7272	17666.73085	0	0
3749	2.01E+11	2008	18	3	35.25811655	503.779	19287.64047	0	0
3750	2.01E+11	2008	18	3	35.14426435	636.765	15129.88374	0	0
3751	2.01E+11	2008	18	3	35.19963625	643.8987	16013.6415	0	0
3752	2.01E+11	2008	18	3	35.18928042	564.0206	20979.81624	0	0
3753	2.01E+11	2008	18	3	35.03364291	280.7057	15775.40407	2.24	18
3754	2.01E+11	2008	18	3	34.99920609	497.7204	18762.63886	0	0
3755	2.01E+11	2008	18	3	34.7837386	264.6607	17734.30964	0	0
3756	2.01E+11	2008	18	3	34.80646927	262.7083	18190.7928	0.36	3
3757	2.01E+11	2008	18	3	34.97164893	89.3349	14168.32984	0.25	2
3758	2.01E+11	2008	18	3	35.08350833	103.7145	18041.16801	0.05	1
3759	2.01E+11	2008	18	3	34.25577042	471.3931	16430.46508	0.62	2
3760	2.01E+11	2008	18	3	34.41052115	142.0351	19687.06382	0.05	2
3761	2.01E+11	2008	18	3	34.36793173	73.0991	16295.25927	0	0
3762	2.01E+11	2008	18	3	34.22727822	196.1383	20420.63442	2.18	11
3763	2.01E+11	2008	18	3	34.20603487	187.659	16502.70069	0	0
3764	2.01E+11	2008	18	3	34.20524835	144.2996	17570.81544	0	0
3765	2.01E+11	2008	18	3	33.96657037	79.5157	15458.37968	0	0
3766	2.01E+11	2008	18	3	33.9387979	86.6979	17318.09393	0	0
3767	2.01E+11	2008	18	3	33.86148155	249.6288	15606.99296	0.12	12
3768	2.01E+11	2008	18	3	33.78618835	167.6907	16635.50035	0	0
3769	2.01E+11	2008	18	3	33.67398333	133.6338	17803.14127	0	0
3770	2.01E+11	2008	18	3	33.61307344	492.6279	15413.44217	0.58	5
3771	2.01E+11	2008	18	3	33.2900104	969.3798	18580.78442	0	0
3772	2.01E+11	2008	18	3	32.8021303	1137.0026	16624.78947	0	0
3773	2.01E+11	2008	18	3	32.65028583	1113.997	19054.79452	0	0
3774	2.01E+11	2008	18	3	32.24001667	1183.6234	17833.21052	0	0
3775	2.01E+11	2008	18	3	32.05419417	578.4538	15921.09557	0	0
3776	2.01E+11	2008	18	3	32.44653967	1086.1376	18778.94977	0	0
3777	2.01E+11	2008	18	3	33.03637182	1074.6705	17856.87229	0	0
3778	2.01E+11	2008	18	3	32.88025344	869.9904	19603.6607	0	0
3779	2.01E+11	2008	18	3	32.78243458	519.1587	20796.49447	0	0
3780	2.01E+11	2008	18	3	32.85519437	1048.4546	20001.67383	0	0
3781	2.01E+11	2008	18	3	32.88392885	519.599	17495.02068	0	0
3782	2.01E+11	2008	18	3	33.12597539	224.9771	17907.36016	0	0
3783	2.01E+11	2008	18	3	33.32906615	81.171	15198.03981	0	0
3784	2.01E+11	2008	18	3	33.42014417	543.3429	18788.35223	0	0
3785	2.01E+11	2008	18	3	33.486475	507.0473	20046.50412	0.27	2
3786	2.01E+11	2008	18	3	33.46604667	478.1186	15708.65403	0	0
3787	2.01E+11	2008	18	3	33.37107667	493.4464	13654.57095	0	0
3788	2.01E+11	2008	18	3	33.28946917	96.3662	14708.26018	0	0
3789	2.01E+11	2008	18	3	33.43369776	848.8589	17500.32084	0	0
3790	2.01E+11	2008	18	3	33.53314021	420.4747	13854.14187	3.16	48
3791	2.01E+11	2008	18	3	34.53060833	74.0039	17146.40429	0	0
3792	2.01E+11	2008	18	3	34.60796125	92.0297	16853.85841	0	0
3793	2.01E+11	2009	8	3	45.03805941	309.8503	16815.36213	33.96	157
3794	2.01E+11	2009	8	3	45.23089032	398.7521	16295.50396	0.58	15
3795	2.01E+11	2009	8	3	45.29680196	400.2168	13567.4311	0	0
3796	2.01E+11	2009	8	3	45.37463579	220.7963	16435.35306	17.22	203
3797	2.01E+11	2009	8	3	45.48088954	177.9592	16479.12168	4.28	90
3798	2.01E+11	2009	8	3	45.66370882	68.1666	18513.92205	14.44	132
3799	2.01E+11	2009	8	3	45.70565441	200.3087	14454.11057	16.78	114
3800	2.01E+11	2009	8	3	46.035492	163.7128	14448.07677	4.49	33
3801	2.01E+11	2009	8	3	46.23992227	1030.4637	22321.06577	0	0
3802	2.01E+11	2009	8	3	46.86466912	714.2888	16106.50196	0	0
3803	2.01E+11	2009	8	3	46.99788791	150.1756	15158.537	6.87	36
3804	2.01E+11	2009	8	3	47.32923007	96.4227	14552.97434	5.48	52
3805	2.01E+11	2009	8	3	47.55911062	196.45	16457.17538	1.38	23
3806	2.01E+11	2009	8	3	47.43188268	717.1244	16347.07873	0	0
3807	2.01E+11	2009	8	3	47.54547852	1204.1992	13891.84509	0	0
3808	2.01E+11	2009	8	3	47.96565441	813.3146	14118.3009	0	0
3809	2.01E+11	2009	8	3	47.94369489	273.4529	14177.84486	5.04	23
3810	2.01E+11	2009	8	3	48.0373425	144.5901	14613.61237	0.23	3
3811	2.01E+11	2009	8	3	48.0919317	144.6154	13842.89385	2.97	25
3812	2.01E+11	2009	8	3	48.39675793	204.1453	15212.20815	6.49	14
3813	2.01E+11	2009	8	3	48.30364314	122.849	16506.56686	6.02	10
3814	2.01E+11	2009	8	3	48.28924924	203.1145	14694.53649	12.8	75
3815	2.01E+11	2009	8	3	48.06925667	139.635	15360.03439	0.13	1
3816	2.01E+11	2009	8	3	47.96594727	95.2485	15188.83655	7.28	50
3817	2.01E+11	2009	8	3	46.96030625	99.0375	15328.7007	3.43	31
3818	2.01E+11	2009	8	3	46.92505375	90.5224	14615.20191	2.61	32
3819	2.01E+11	2009	8	3	46.65013602	155.5143	15147.69685	5.21	30
3820	2.01E+11	2009	8	3	46.63657925	142.6153	15139.80748	2.94	25
3821	2.01E+11	2009	8	3	46.42546875	102.9239	15284.78619	11.71	100
3822	2.01E+11	2009	8	3	46.31819785	138.2811	14151.82388	14.09	190
3823	2.01E+11	2009	8	3	45.99936828	146.0726	16104.03254	3.6	53
3824	2.01E+11	2009	8	3	45.89764575	331.9264	13515.37081	2.45	13
3825	2.01E+11	2009	8	3	45.70877634	290.7755	15393.12785	12.74	66
3826	2.01E+11	2009	8	3	45.54288374	637.3873	15632.89725	0	0
3827	2.01E+11	2009	8	3	45.27673922	1002.1242	17002.43269	0	0
3828	2.01E+11	2009	8	3	45.12979886	585.9759	16456.05517	0	0
3829	2.01E+11	2009	8	3	45.00279722	458.1975	16797.99334	2.17	31
3830	2.01E+11	2009	8	3	44.96361833	447.2032	15972.85688	0.52	5
3831	2.01E+11	2009	8	3	44.81267892	371.0526	15325.62087	2.64	23
3832	2.01E+11	2009	8	3	44.57754524	311.4	17308.86843	17.23	51
3833	2.01E+11	2009	8	3	44.39447484	85.0493	13499.90379	8.7	84
3834	2.01E+11	2009	8	3	44.53329812	87.2604	14932.74062	5.82	45
3835	2.01E+11	2009	8	3	45.26567825	404.0161	16676.58493	2.08	27
3836	2.01E+11	2009	8	3	45.36988118	462.4404	16624.75967	1.95	12
3837	2.01E+11	2009	8	3	45.39914286	659.0248	16040.98241	0.57	1
3838	2.01E+11	2009	8	3	45.26324597	827.3417	17837.60907	0	0
3839	2.01E+11	2009	8	3	44.89841317	526.095	14580.38773	3.22	21
3840	2.01E+11	2009	8	3	44.87589597	339.2969	14546.92732	27.23	108
3841	2.01E+11	2009	8	3	44.79669804	433.6321	14341.48913	1.07	11
3842	2.01E+11	2009	8	3	44.76972876	286.4374	17371.97937	2.6	30
3843	2.01E+11	2009	8	3	44.42914206	531.0376	14617.85762	0.14	2
3844	2.01E+11	2009	8	3	44.27830144	768.0741	18919.83801	0	0
3845	2.01E+11	2009	8	3	44.11007157	183.6977	16173.11909	33.54	183
3846	2.01E+11	2009	8	3	44.10945278	112.8452	13057.6202	0	0
3847	2.01E+11	2009	8	3	43.98508849	156.1654	14569.92773	195.16	461
3848	2.01E+11	2009	8	3	44.34543943	70.0233	15058.16922	6.55	32
3849	2.01E+11	2009	8	3	44.23360437	93.091	14044.947	2.68	43
3850	2.01E+11	2009	8	3	44.07996242	115.6539	13568.5277	23.84	162
3851	2.01E+11	2009	8	3	43.78756135	123.3192	13549.51468	3.51	57
3852	2.01E+11	2009	8	3	43.44009788	101.3544	15160.63123	1.98	27
3853	2.01E+11	2009	8	3	43.54616855	418.798	17699.31646	51.61	324
3854	2.01E+11	2009	8	3	43.56715792	1076.9086	17299.29345	0	0
3855	2.01E+11	2009	8	3	43.31835931	317.3625	13620.31948	8.13	74
3856	2.01E+11	2009	8	3	43.10730407	290.041	15451.04367	17.18	157
3857	2.01E+11	2009	8	3	43.02659333	288.094	15505.76877	56.13	245
3858	2.01E+11	2009	8	3	42.95277231	161.5919	14701.98567	1.1	8
3859	2.01E+11	2009	8	3	42.90940196	209.324	16204.05148	27.84	158
3860	2.01E+11	2009	8	3	42.66522608	87.7114	14452.01025	0.34	2
3861	2.01E+11	2009	8	3	42.47874771	148.0588	16726.70178	17.02	135
3862	2.01E+11	2009	8	3	42.37995906	143.6489	11824.40872	0.17	1
3863	2.01E+11	2009	8	3	42.3006701	352.5038	15109.28914	135.47	441
3864	2.01E+11	2009	8	3	42.25725303	149.5017	14246.62368	1.76	9
3865	2.01E+11	2009	8	3	42.09561928	436.8873	16120.99342	4.16	24
3866	2.01E+11	2009	8	3	42.03301111	1031.9745	18434.18978	0	0
3867	2.01E+11	2009	8	3	42.00636405	921.5595	17003.27394	0	0
3868	2.01E+11	2009	8	3	41.86812482	82.4732	16634.90974	0.94	39
3869	2.01E+11	2009	8	3	42.01731265	88.4023	15895.49456	10.94	0
3870	2.01E+11	2009	8	3	41.86739333	492.5298	14909.44443	34.88	443
3871	2.01E+11	2009	8	3	41.65632523	847.7322	14223.92776	0	0
3872	2.01E+11	2009	8	3	41.63249812	130.9275	17544.5357	1.76	22
3873	2.01E+11	2009	8	3	41.25950131	79.5346	14623.11536	8.06	58
3874	2.01E+11	2009	8	3	41.23036863	101.9541	15596.24171	1.41	17
3875	2.01E+11	2009	8	3	41.05801024	830.1382	16828.07717	0	0
3876	2.01E+11	2009	8	3	41.05952843	469.2475	14315.98526	19.08	230
3877	2.01E+11	2009	8	3	40.93961977	91.6316	15927.23797	1.82	39
3878	2.01E+11	2009	8	3	40.30333693	1078.1147	16748.67861	0	0
3879	2.01E+11	2009	8	3	40.27566202	1082.5119	23966.11521	0	0
3880	2.01E+11	2009	8	3	40.16026593	1069.1381	25046.4317	0	0
3881	2.01E+11	2009	8	3	40.12458667	1022.0235	19921.35686	0	0
3882	2.01E+11	2009	8	3	40.23354918	541.6428	13543.01228	0	0
3883	2.01E+11	2009	8	3	40.08286585	879.9112	18382.82909	0	0
3884	2.01E+11	2009	8	3	39.91393791	1204.6596	19131.81578	0	0
3885	2.01E+11	2009	8	3	39.89026075	1243.6936	15594.12131	0	0
3886	2.01E+11	2009	8	3	39.91806833	1236.2113	24882.72028	0	0
3887	2.01E+11	2009	8	3	39.33528589	737.428	19250.89954	0	0
3888	2.01E+11	2009	8	3	39.0407619	1128.9149	20363.58549	0	0
3889	2.01E+11	2009	8	3	38.96974575	333.1475	16056.40525	1.34	8
3890	2.01E+11	2009	8	3	39.10690441	83.3105	17097.23911	0.01	1
3891	2.01E+11	2009	8	3	38.80995033	128.918	15472.80901	0.01	1
3892	2.01E+11	2009	8	3	38.80568548	115.4527	16090.24861	0	0
3893	2.01E+11	2009	8	3	38.71282567	132.9276	14917.34675	0.05	1
3894	2.01E+11	2009	8	3	38.63351846	233.2551	15075.14605	2.29	8
3895	2.01E+11	2009	8	3	38.31823613	465.1242	14311.29756	7.4	64
3896	2.01E+11	2009	8	3	38.24958088	237.8881	14940.51826	4.3	53
3897	2.01E+11	2009	8	3	38.13696928	84.6471	17284.44973	3.07	11
3898	2.01E+11	2009	8	3	37.84327157	59.748	16242.29204	0	0
3899	2.01E+11	2009	8	3	37.90535	117.1127	13316.12914	0.71	4
3900	2.01E+11	2009	8	3	37.3731525	226.9838	15095.13205	4.21	15
3901	2.01E+11	2009	8	3	37.46154754	84.4063	13074.11697	0.75	7
3902	2.01E+11	2009	8	3	37.44914786	1066.1241	18651.70646	0	0
3903	2.01E+11	2009	8	3	37.37851257	702.6551	15053.96742	0	0
3904	2.01E+11	2009	8	3	37.27239575	576.3957	16952.84037	0.18	1
3905	2.01E+11	2009	8	3	37.29728536	244.1191	13718.59495	4.16	79
3906	2.01E+11	2009	8	3	37.19577341	343.3547	14934.68584	25.86	186
3907	2.01E+11	2009	8	3	37.1540303	67.8387	15979.23916	0	0
3908	2.01E+11	2009	8	3	37.08542304	114.014	15133.68645	0.4	4
3909	2.01E+11	2009	8	3	37.00389363	474.3068	13453.08444	99.31	749
3910	2.01E+11	2009	8	3	36.89950027	463.6385	12319.71811	10.72	67
3911	2.01E+11	2009	8	3	36.83501371	65.9235	15842.56949	0	0
3912	2.01E+11	2009	8	3	36.2933475	109.6493	12521.3087	0	0
3913	2.01E+11	2009	8	3	36.19645814	1146.4842	17818.35419	0	0
3914	2.01E+11	2009	8	3	35.81765042	1155.0115	22307.09681	0	0
3915	2.01E+11	2009	8	3	35.76481144	620.8906	14684.95173	0	0
3916	2.01E+11	2009	8	3	35.72908709	624.3406	15663.66779	0	0
3917	2.01E+11	2009	8	3	35.58126339	917.5487	16036.91668	0	0
3918	2.01E+11	2009	8	3	35.56575909	645.322	14696.07085	0	0
3919	2.01E+11	2009	8	3	35.21774731	1049.7393	27648.25375	0	0
3920	2.01E+11	2009	8	3	35.38642288	740.8511	14680.54815	0	0
3921	2.01E+11	2009	8	3	35.3802002	599.3752	14208.28304	0	0
3922	2.01E+11	2009	8	3	35.33494837	522.4961	15319.28914	0	0
3923	2.01E+11	2009	8	3	35.43020587	97.9633	15049.83856	0	0
3924	2.01E+11	2009	8	3	34.56569817	926.7614	19098.74344	0	0
3925	2.01E+11	2009	8	3	34.65207778	672.0805	15006.1456	0	0
3926	2.01E+11	2009	8	3	34.84452715	441.8981	13570.02837	109.18	299
3927	2.01E+11	2009	8	3	34.84805278	519.86	18565.56865	0	0
3928	2.01E+11	2009	8	3	34.95054575	507.4401	15629.58907	0.14	1
3929	2.01E+11	2009	8	3	34.93697304	122.237	13377.53818	0.18	5
3930	2.01E+11	2009	8	3	35.04482744	133.4995	13199.08169	0	0
3931	2.01E+11	2009	8	3	35.13144194	174.0401	10749.68009	0	0
3932	2.01E+11	2009	8	3	35.14691911	246.3488	13990.8724	0	0
3933	2.01E+11	2009	8	3	34.72492663	102.5561	16223.0146	0	0
3934	2.01E+11	2009	8	3	34.61337667	216.9849	13603.11552	0.42	3
3935	2.01E+11	2009	8	3	34.3972707	174.7646	14622.3114	0.07	2
3936	2.01E+11	2009	8	3	34.32571645	332.069	15753.71827	0	0
3937	2.01E+11	2009	8	3	34.28556344	438.1285	13473.08484	0	0
3938	2.01E+11	2009	8	3	34.42065703	150.938	13862.31277	0.74	16
3939	2.01E+11	2009	8	3	34.32988791	495.2963	14747.32651	0	0
3940	2.01E+11	2009	8	3	34.13492823	165.2693	14505.83976	0.1	3
3941	2.01E+11	2009	8	3	34.19042634	237.1784	15488.76154	0.17	3
3942	2.01E+11	2009	8	3	34.18311618	218.9863	15147.27853	0.86	11
3943	2.01E+11	2009	8	3	33.96297833	669.6008	13940.57065	0	0
3944	2.01E+11	2009	8	3	33.99989458	157.796	13932.3348	0	0
3945	2.01E+11	2009	8	3	33.82350183	832.2591	15535.27479	0	0
3946	2.01E+11	2009	8	3	33.56099543	198.2924	13978.90214	2.5	12
3947	2.01E+11	2009	8	3	33.30736992	94.0585	15047.9611	0	0
3948	2.01E+11	2009	8	3	33.47550722	494.1695	15161.49837	0	0
3949	2.01E+11	2009	8	3	33.26415278	759.4963	14301.56891	0	0
3950	2.01E+11	2009	8	3	33.21798659	88.1465	14718.804	0	0
3951	2.01E+11	2009	8	3	33.13006143	225.4034	14895.31801	0.04	3
3952	2.01E+11	2009	8	3	33.04762231	286.6088	14742.77066	0.27	1
3953	2.01E+11	2009	8	3	32.97487426	506.3345	12935.01916	5.74	23
3954	2.01E+11	2009	8	3	32.76816151	70.2466	16506.04427	0	0
3955	2.01E+11	2009	8	3	32.4604634	1128.0948	20198.56775	0	0
3956	2.01E+11	2009	8	3	32.43177857	1125.3891	17327.55915	0	0
3957	2.01E+11	2009	8	3	32.85320196	697.2538	15805.48479	0	0
3958	2.01E+11	2009	8	3	33.2121675	1156.0317	21048.18203	0	0
3959	2.01E+11	2009	8	3	33.62102846	284.0476	13774.33297	0	0
3960	2.01E+11	2009	8	3	33.83507843	106.1326	13402.81195	0	0
3961	2.01E+11	2009	8	3	34.16566078	480.6167	16152.06683	0	0
3962	2.01E+11	2009	8	3	34.19276405	168.3994	15251.78687	0	0
3963	2.01E+11	2009	8	3	34.19485294	137.7949	14730.80354	0	0
3964	2.01E+11	2009	8	3	34.17384158	255.5692	11702.97372	1.58	26
3965	2.01E+11	2009	8	3	34.66599973	96.2988	16795.78208	0	0
3966	2.01E+11	2009	8	3	34.80938468	117.0401	15175.29841	0.34	3
3967	2.01E+11	2009	10	3	45.04876401	535.2728	19832.59069	0	0
3968	2.01E+11	2009	10	3	45.07937736	572.0374	16176.10426	0	0
3969	2.01E+11	2009	10	3	45.07189518	427.7961	16168.38075	8.24	33
3970	2.01E+11	2009	10	3	45.07376406	406.0574	15975.92869	1.58	24
3971	2.01E+11	2009	10	3	45.22524844	522.3062	16178.40197	0.7	10
3972	2.01E+11	2009	10	3	45.82490254	151.2663	14679.00604	2.11	28
3973	2.01E+11	2009	10	3	45.8653598	152.9339	13869.83485	3.33	41
3974	2.01E+11	2009	10	3	46.02353342	151.2838	13122.41094	9.6	73
3975	2.01E+11	2009	10	3	46.15810693	1059.2429	23170.5828	0	0
3976	2.01E+11	2009	10	3	46.14043478	1041.2671	19441.1211	0	0
3977	2.01E+11	2009	10	3	46.96561794	76.4125	15032.75157	1.69	15
3978	2.01E+11	2009	10	3	46.98875233	100.7323	16219.29242	2.6	40
3979	2.01E+11	2009	10	3	47.02641389	118.0894	14231.04197	8.13	37
3980	2.01E+11	2009	10	3	47.25235255	131.5883	15968.20761	7.26	32
3981	2.01E+11	2009	10	3	47.35559095	175.7074	14154.98639	1.93	5
3982	2.01E+11	2009	10	3	47.993735	163.2942	15978.92078	0	0
3983	2.01E+11	2009	10	3	48.10491292	136.1334	14215.93447	0.79	4
3984	2.01E+11	2009	10	3	48.12358	141.433	14389.97654	0	0
3985	2.01E+11	2009	10	3	48.293555	179.423	14967.77242	19.22	62
3986	2.01E+11	2009	10	3	48.25693892	199.0267	18365.83346	38.74	76
3987	2.01E+11	2009	10	3	48.40172417	228.6805	19066.38385	0.94	4
3988	2.01E+11	2009	10	3	48.36517764	161.1228	15879.43056	0.93	11
3989	2.01E+11	2009	10	3	48.26128565	118.4811	14765.65839	0	0
3990	2.01E+11	2009	10	3	47.66863399	118.4327	15066.82231	3.4	60
3991	2.01E+11	2009	10	3	47.43597423	649.2637	17557.49706	0	0
3992	2.01E+11	2009	10	3	46.85632369	444.1951	16795.45919	2.33	10
3993	2.01E+11	2009	10	3	46.70188844	770.8346	17739.46875	0	0
3994	2.01E+11	2009	10	3	46.55960174	837.302	17724.54273	0	0
3995	2.01E+11	2009	10	3	46.13451841	107.6156	16079.40359	5.21	40
3996	2.01E+11	2009	10	3	45.93031825	93.5593	15439.9198	6.12	110
3997	2.01E+11	2009	10	3	45.83339125	120.2542	14895.2217	4.47	124
3998	2.01E+11	2009	10	3	45.6589232	88.9998	14667.17918	2.17	29
3999	2.01E+11	2009	10	3	45.72175993	139.0235	14498.62473	3.03	87
4000	2.01E+11	2009	10	3	45.7059369	220.7887	16556.36634	45.69	281
4001	2.01E+11	2009	10	3	45.56214432	503.7185	15954.38184	5.95	27
4002	2.01E+11	2009	10	3	45.39933601	409.4338	15262.73519	0.72	9
4003	2.01E+11	2009	10	3	45.37009687	392.9338	14992.58136	0.81	9
4004	2.01E+11	2009	10	3	45.07416805	298.4942	16073.07136	13.06	121
4005	2.01E+11	2009	10	3	44.81170362	265.4677	16238.3246	17.47	199
4006	2.01E+11	2009	10	3	44.72693047	153.2204	15831.21488	14.63	271
4007	2.01E+11	2009	10	3	44.83107556	71.0883	14681.26079	0.75	14
4008	2.01E+11	2009	10	3	44.7001066	69.9947	17282.33792	1.94	19
4009	2.01E+11	2009	10	3	44.64735776	107.4864	15623.40944	4.16	30
4010	2.01E+11	2009	10	3	44.66922324	194.6762	17353.25325	43.5	238
4011	2.01E+11	2009	10	3	44.83836699	390.9882	17524.78528	3.68	41
4012	2.01E+11	2009	10	3	44.8717091	415.1887	19150.78415	8.15	87
4013	2.01E+11	2009	10	3	44.61953924	825.706	14579.06122	0	0
4014	2.01E+11	2009	10	3	44.50637583	198.793	15952.76293	15.07	294
4015	2.01E+11	2009	10	3	44.34817332	96.6242	14888.67293	0.97	4
4016	2.01E+11	2009	10	3	44.22316113	809.3121	19311.42864	0	0
4017	2.01E+11	2009	10	3	44.1518749	106.3669	13924.80731	2.35	11
4018	2.01E+11	2009	10	3	44.28978837	88.4489	14721.53721	0	0
4019	2.01E+11	2009	10	3	44.2627503	103.5814	13500.84092	11.37	200
4020	2.01E+11	2009	10	3	44.3951786	77.7109	12681.71824	3.81	21
4021	2.01E+11	2009	10	3	44.40905691	68.492	13505.32493	3.37	28
4022	2.01E+11	2009	10	3	44.36690036	62.8856	13851.9541	32.08	198
4023	2.01E+11	2009	10	3	44.19011491	79.6459	15725.62624	5.1	116
4024	2.01E+11	2009	10	3	44.11638163	82.2464	13242.28767	9.58	64
4025	2.01E+11	2009	10	3	43.71239384	106.9061	14970.16059	0.93	22
4026	2.01E+11	2009	10	3	43.87785042	195.2145	17640.87701	5.02	83
4027	2.01E+11	2009	10	3	43.80377184	484.9937	14612.09229	9.05	59
4028	2.01E+11	2009	10	3	43.74847521	537.4357	15907.41097	48.52	205
4029	2.01E+11	2009	10	3	43.77822413	305.1324	14479.72068	15.7	302
4030	2.01E+11	2009	10	3	43.65206604	210.6041	15007.67796	33.3	199
